branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
,115,0.5379999999999999,409,2017-03-08,Mr. BYRNE.,2017,graduat law school jay practic law montgomeri alabama nineteen year move tuscaloosa," After graduating  from  law school  in 1980,  Jay practiced law in Montgomery, Alabama for  nineteen years before moving to Tuscaloosa"," After graduating  from  law school  in 1980,  Jay practiced law in Montgomery, Alabama for  nineteen years before moving to Tuscaloosa"
Senate,113,-0.395,64,2014-03-12,Mr. LEVIN.,2014,broadli base chair one michigan truli outstand lawyer eugen driker,"It is broadly  based and chaired by one of Michigan’s  truly  outstanding  lawyers,  Eugene  Driker","It is broadly  based and chaired by one of Michigan’s  truly  outstanding  lawyers,  Eugene  Driker"
Senate,112,-0.326,54,2012-06-29,Mr. ROCKEFELLER.,2012,pilot bill right take sever step protect right pilot includ modif appeal process improv feder aviat administr notic airman system medic certif process," 1335, the Pilot’s Bill of Rights, takes  several steps to protect the rights of  pilots, including modifications to the  appeals process, and improvements to  the Federal Aviation Administration’s  Notice to Airman System and medical  certification process"," 1335, the Pilot’s Bill of Rights, takes  several steps to protect the rights of  pilots, including modifications to the  appeals process, and improvements to  the Federal Aviation Administration’s  Notice to Airman System and medical  certification process"
,112,-0.488,34,2011-10-27,Ms. HIRONO.,2011,today gener later filipino repres largest fastest grow ethnic minor island," Today, generations later, Filipinos represent  the largest and fastest growing ethnic minority  in the islands"," Today, generations later, Filipinos represent  the largest and fastest growing ethnic minority  in the islands"
House,113,-0.281,18,2013-10-22,Mr. BISHOP of Georgia.,2013,said make live get make life give, It has been said that you make your  living by what you get; you make your  life by what you give, It has been said that you make your  living by what you get; you make your  life by what you give
Senate,112,-0.362,69,2012-02-17,Mr. MENENDEZ.,2012,perform power later releas commerci singl video perform reach top billboard hot make person turn nation anthem pop hit magnitud,"That performance was so  powerful that it was later released as a  commercial single and the video of her  performance reached the top 20 on the  Billboard Hot 100, making her the only  person to turn the national anthem  into a pop hit of that magnitude","That performance was so  powerful that it was later released as a  commercial single and the video of her  performance reached the top 20 on the  Billboard Hot 100, making her the only  person to turn the national anthem  into a pop hit of that magnitude"
,113,0.611,157,2014-06-26,Mr. SMITH of Missouri.,2014,februari battalion deploy iraq part initi invas fallujah,In February of  2004 his battalion was deployed in Iraq and  was a part of the initial invasion of Fallujah,In February of  2004 his battalion was deployed in Iraq and  was a part of the initial invasion of Fallujah
House,112,0.284,89,2011-04-07,Mr. WOLF.,2011,enabl us move forward fiscal oversight need ensur long term fiscal solvenc,"1363 will enable us to move forward on the fiscal oversight needed to ensure long term, fiscal solvency","1363 will enable us to move forward on the fiscal oversight needed to ensure long term, fiscal solvency"
House,115,-0.565,10,2018-03-07,Mr. HASTINGS.,2018,ask unanim consent insert text amend record along extran materi immedi prior vote previou question,"Speaker, I ask unanimous consent to insert the text of my amendment in the RECORD, along with extraneous material, immediately prior to  the vote on the previous question","Speaker, I ask unanimous consent to insert the text of my amendment in the RECORD, along with extraneous material, immediately prior to  the vote on the previous question"
Senate,113,0.469,85,2014-03-12,Mrs. FISCHER.,2014,thank work, I thank  them for their work, I thank  them for their work
Senate,114,-0.173,135,2016-09-28,Mr. CARPER.,2016,put experi use support state local offici work tri situat,They  put their experience to use by supporting State and  local officials as  they work through the most trying of  situations,They  put their experience to use by supporting State and  local officials as  they work through the most trying of  situations
House,113,0.518,52,2014-11-19,Mr. BRADY of Texas.,2014,quit simpli," Quite simply, Mr"," Quite simply, Mr"
,114,-0.403,244,2015-07-07,Mr. VEASEY.,2015,wilbur h, Wilbur H, Wilbur H
House,112,0.339,136,2012-02-01,Mr. WALDEN.,2012,horribl economi, This  is a horrible economy, This  is a horrible economy
,113,-0.401,36,2014-03-12,Mr. COHEN.,2014,consider enforc act hr," As with our consideration of the ‘‘ENFORCE Act,’’ H.R"," As with our consideration of the ‘‘ENFORCE Act,’’ H.R"
House,113,-0.18600000000000005,38,2013-06-12,Mr. MURPHY of Florida.,2013,thank gentleman georgia yield, I thank the  gentleman from Georgia for yielding, I thank the  gentleman from Georgia for yielding
Senate,112,-0.35100000000000003,195,2011-01-25,Mr. HARKIN.,2011,let clear bill doesnt tinker around edg chang paradigm varieti system make easier american healthi," Let me be clear, this bill doesn’t just  tinker around the edges; it changes the  very paradigm of a variety of systems  to make it easier for Americans to be  healthy"," Let me be clear, this bill doesn’t just  tinker around the edges; it changes the  very paradigm of a variety of systems  to make it easier for Americans to be  healthy"
,114,0.455,117,2015-12-08,Mr. TIPTON.,2015,victori eagl back back state champion make latest long line powerhous high school footbal team steel citi,"With  this victory,  the Eagles are  now back-to-back State champions, making  them the latest in what is a long line of powerhouse high school  football  teams  from  the  Steel City","With  this victory,  the Eagles are  now back-to-back State champions, making  them the latest in what is a long line of powerhouse high school  football  teams  from  the  Steel City"
House,114,0.56,93,2016-09-28,Mr. MESSER.,2016,stat,251; (110  Stat,251; (110  Stat
Senate,113,0.109,152,2013-03-04,Ms. COLLINS.,2013,page strike line follow page line," On page 39, strike line 3 and all that follows through page 40, line 2"," On page 39, strike line 3 and all that follows through page 40, line 2"
,115,0.636,204,2018-02-07,Mr. COLLINS of Georgia.,2018,advanc understand bill requir gao studi minor beneficiari foster care repres paye,"To advance this understanding, the bill  requires a GAO study on minor beneficiaries  in foster care and their representative payees","To advance this understanding, the bill  requires a GAO study on minor beneficiaries  in foster care and their representative payees"
House,113,-0.355,15,2014-01-07,Mr. HORSFORD.,2014,horsford would like join us quick minut,"HORSFORD, would you like to join  us and we will do the quick minutes  here","HORSFORD, would you like to join  us and we will do the quick minutes  here"
House,114,0.6409999999999999,2,2016-02-02,Ms. FOXX.,2016,director help integr theater depart wake forest univers," As a director, she also helped integrate  the theater department at Wake Forest  University"," As a director, she also helped integrate  the theater department at Wake Forest  University"
,112,0.519,71,2011-04-15,Mr. LATTA.,2011,outsid classroom nathan eagl scout junior optimist club member volunt numer tutor opportun," Outside the classroom, Nathan is an Eagle  Scout, Junior Optimist Club member and has  volunteered  for numerous  tutoring opportunities"," Outside the classroom, Nathan is an Eagle  Scout, Junior Optimist Club member and has  volunteered  for numerous  tutoring opportunities"
,115,0.275,150,2017-07-25,Mr. BARLETTA.,2017,continu servic next assign us,He continued his service  during his next assignment as U.S,He continued his service  during his next assignment as U.S
,113,0.478,116,2014-02-04,Mr. WEBSTER of Florida.,2014,pleas congratul walter receiv bright futur west orang award thank dedic central florida commun," I am pleased to congratulate Walter on receiving the 2013 Bright Future of West Orange  award, and I thank him for his dedication to  the Central Florida community"," I am pleased to congratulate Walter on receiving the 2013 Bright Future of West Orange  award, and I thank him for his dedication to  the Central Florida community"
Senate,112,0.34,157,2012-02-01,Mr. HOEVEN.,2012,exist project see come north dakotathat governorthrough south dakota nebraska," The existing project, as we can see,  comes  through North Dakota—that  was when  I was Governor—through  South Dakota, and down through Nebraska"," The existing project, as we can see,  comes  through North Dakota—that  was when  I was Governor—through  South Dakota, and down through Nebraska"
House,112,0.335,9,2011-01-18,Mr. COLE.,2011,certainli like unwork,It is certainly  likely to be unworkable,It is certainly  likely to be unworkable
House,113,-0.6579999999999999,22,2014-03-12,Mr. CONYERS.,2014,yield minut gentleman illinoi, I yield 1 minute to the gentleman  from Illinois (Mr, I yield 1 minute to the gentleman  from Illinois (Mr
,114,-0.403,244,2015-07-07,Mr. VEASEY.,2015,gertrud wilkerson starner appoint head teacher,Gertrude  Wilkerson-Starners was appointed head teacher with Mrs,Gertrude  Wilkerson-Starners was appointed head teacher with Mrs
,115,-0.384,62,2017-10-11,Ms. MENG.,2017,queen colleg not cultiv reput invest student success one divers colleg countri," Queens College has not only cultivated a  reputation for investing in student success, but  also  for being one of  the most diverse colleges  in  the country"," Queens College has not only cultivated a  reputation for investing in student success, but  also  for being one of  the most diverse colleges  in  the country"
